ts,frame_ms,backend,camera_read,pose_infer,draw_camera,draw_pose,draw_rocks,collide,draw_fx,sfx,draw_osd
1759326994.573053,24.975,arcade,0.661,0.004,1.809,0.676,0.019,0.000,0.005,0.000,0.217
1759326994.602707,28.761,arcade,0.844,0.006,3.014,0.390,0.012,0.000,0.004,0.000,1.080
1759326994.628915,26.396,arcade,0.704,0.004,1.636,0.667,0.017,0.000,0.006,0.000,1.512
1759326994.655025,25.043,arcade,0.734,0.004,1.552,0.440,0.010,0.000,0.004,0.000,1.240
1759326994.683115,27.985,arcade,0.827,0.006,2.916,0.564,0.013,0.000,0.004,0.000,1.218
1759326994.710756,27.222,arcade,0.752,0.006,1.319,0.329,0.010,0.000,0.004,0.000,0.934
1759326994.737326,26.295,arcade,0.723,0.004,1.799,0.553,0.021,0.000,0.008,0.000,0.224
1759326994.764403,26.567,arcade,0.707,0.004,2.954,0.369,0.011,0.000,0.005,0.000,1.077
1759326994.789459,24.498,arcade,0.701,0.005,1.397,0.343,0.010,0.000,0.004,0.000,0.150
1759326994.818299,27.848,arcade,0.770,0.004,1.670,0.494,0.019,0.000,0.006,0.000,1.333
1759326994.846704,28.274,arcade,1.210,0.006,3.163,0.351,0.016,0.000,0.005,0.000,1.138
1759326994.873813,26.411,arcade,0.941,0.006,1.717,0.360,0.010,0.000,0.003,0.000,0.896
1759326994.907151,32.547,arcade,0.719,0.004,1.403,0.305,0.014,0.000,0.005,0.000,0.181
1759326994.933721,26.281,arcade,0.730,0.003,2.922,0.369,0.015,0.000,0.004,0.000,1.314
1759326994.961800,27.790,arcade,0.732,0.006,1.488,0.437,0.010,0.000,0.004,0.000,0.962
1759326994.989566,27.566,arcade,0.645,0.004,2.138,0.582,0.023,0.000,0.009,0.000,1.502
1759326995.016778,26.705,arcade,0.739,0.004,1.637,0.366,0.012,0.000,0.004,0.000,0.155
1759326995.043854,25.711,arcade,0.759,0.005,1.642,0.333,0.011,0.000,0.003,0.000,0.121
1759326995.069431,25.317,arcade,0.732,0.004,1.253,0.408,0.011,0.000,0.004,0.000,1.136
1759326995.096811,27.160,arcade,0.785,0.005,1.364,0.467,0.015,0.000,0.007,0.000,1.284
1759326995.122410,25.147,arcade,0.772,0.004,1.512,0.209,0.014,0.000,0.008,0.000,0.170
1759326995.148976,26.186,arcade,1.164,0.006,1.433,0.215,0.010,0.000,0.004,0.000,1.231
1759326995.177063,27.517,arcade,0.827,0.006,3.466,0.206,0.009,0.000,0.003,0.000,1.101
1759326995.203771,25.555,arcade,0.751,0.005,1.428,0.469,0.014,0.000,0.004,0.000,1.160
1759326995.229345,25.886,arcade,0.648,0.004,1.485,0.432,0.012,0.000,0.003,0.000,1.156
1759326995.257977,27.511,arcade,0.920,0.011,3.015,0.431,0.013,0.000,0.005,0.000,1.101
1759326995.285067,26.552,arcade,0.661,0.004,1.447,0.493,0.022,0.000,0.007,0.000,1.732
1759326995.310463,24.921,arcade,0.641,0.003,1.500,0.584,0.012,0.000,0.003,0.000,1.054
1759326995.337589,27.249,arcade,0.833,0.005,1.398,0.447,0.014,0.000,0.004,0.000,1.083
1759326995.363648,25.703,arcade,0.802,0.004,1.536,0.631,0.011,0.000,0.004,0.000,0.924
1759326995.389737,25.620,arcade,0.651,0.004,1.587,0.450,0.012,0.000,0.004,0.000,1.351
1759326995.417383,26.593,arcade,1.015,0.006,2.958,0.470,0.015,0.000,0.004,0.000,1.054
1759326995.443470,26.068,arcade,0.826,0.005,1.300,0.380,0.011,0.000,0.004,0.000,1.402
1759326995.469033,25.745,arcade,0.623,0.004,1.693,0.411,0.012,0.000,0.005,0.000,1.317
1759326995.498740,28.694,arcade,0.867,0.007,3.075,0.403,0.013,0.000,0.006,0.000,1.149
1759326995.526820,27.289,arcade,0.745,0.004,1.617,0.479,0.010,0.000,0.004,0.000,0.912
1759326995.554944,27.383,arcade,0.747,0.004,1.858,0.516,0.019,0.000,0.009,0.000,1.551
